EmpNumber,Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,Notes,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,Location,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating
E100703,45,Male,Life Sciences,Divorced,Development,Technical Lead,Travel_Frequently,7,3,1,97,3,2021020400372  Other 044525974,3,1,1,No,18,1,India,24,2,3,24,9,9,11,0,3
E100704,31,Male,Life Sciences,Divorced,Development,Developer,Travel_Rarely,2,4,3,32,3,2021020400373  Other 044525974,1,4,0,Yes,18,2,India,3,2,1,2,2,2,2,0,3
E100706,33,Female,Life Sciences,Married,Development,Developer,Travel_Frequently,5,4,4,74,3,2021020400368  Other 3014,3,2,6,No,11,2,India,12,2,3,10,6,8,8,0,3
E100707,39,Male,Medical,Married,Development,Developer,Travel_Rarely,10,1,3,99,3,2021020400370  Other 3014,4,1,1,Yes,14,4,India,21,3,3,21,9,11,10,0,3
E100708,43,Female,Life Sciences,Single,Development,Developer,Travel_Frequently,10,4,3,33,3,2021020400328  Other 044525974,1,4,0,No,19,1,India,9,5,3,8,7,1,7,0,3
E100709,49,Female,Technical Degree,Single,Development,Technical Lead,Travel_Rarely,1,2,3,90,2,Phone  821068113696,4,3,7,Yes,12,4,India,25,2,3,7,1,0,7,0,3
E100712,27,Female,Life Sciences,Single,Development,Technical Lead,Travel_Rarely,5,3,3,85,3,2021020400369  Other 044525974,1,2,1,Yes,12,2,India,4,2,2,4,3,1,2,0,3
E100714,32,Female,Technical Degree,Married,Sales,Sales Executive,Travel_Rarely,8,2,3,65,2,2021020400294  Other 000300085,2,2,1,Yes,11,4,India,13,2,3,13,12,11,9,0,3
E100715,27,Male,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,2,3,4,74,3,2021020400357  Other 464650808,2,3,1,Yes,11,1,India,5,3,3,5,4,0,4,0,3
E100716,31,Male,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,7,3,4,73,3,2021020400387  Other HSBC0411002,2,4,4,No,12,4,India,13,3,3,7,7,1,7,0,3
E100717,32,Female,Medical,Single,Development,Technical Lead,Travel_Rarely,2,4,1,74,4,2021020400351  Other 044525974,2,4,7,No,16,3,India,10,0,2,7,7,0,7,0,3
E100719,30,Female,Medical,Married,Development,Delivery Manager,Travel_Rarely,28,2,4,64,3,2021020400292  Other 170,2,4,1,No,13,4,India,11,2,3,10,8,1,9,0,3
E100722,39,Male,Medical,Married,Development,Developer,Travel_Frequently,7,2,3,54,2,2021020400352  Other 044525974,5,4,1,No,15,1,India,21,2,3,21,9,13,3,0,3
E100723,39,Female,Medical,Married,Sales,Sales Executive,Travel_Rarely,3,2,4,41,3,2021020400391  Other 009969,2,3,4,Yes,18,1,India,12,3,2,1,0,0,0,1,3
E100724,33,Male,Marketing,Single,Sales,Sales Executive,Travel_Frequently,10,3,2,46,2,2021020400353  Other 044525974,2,4,3,No,14,3,India,9,6,2,7,7,0,1,0,4
E100725,47,Male,Life Sciences,Married,Data Science,Data Scientist,Travel_Rarely,5,5,4,42,3,"2021020400290  Other phone 50258747
726",5,3,4,No,11,2,India,21,2,3,3,2,1,1,0,3
E100727,27,Male,Marketing,Married,Sales,Sales Executive,Non-Travel,1,1,3,73,3,2021020400348  Other 044525974,2,2,0,Yes,13,4,India,6,0,3,5,4,1,4,0,3
E100729,43,Female,Life Sciences,Married,Development,Delivery Manager,Travel_Rarely,7,3,3,43,3,2021020400349  Other 044525974,3,1,8,No,16,1,India,10,1,2,1,0,0,0,0,3
E100730,45,Male,Other,Married,Development,Developer,Travel_Rarely,8,4,4,75,3,"2021020400390  Other Tax payer ID  
00000000102",2,4,9,No,14,1,India,12,3,3,10,9,9,8,0,3
E100731,40,Male,Medical,Married,Sales,Sales Executive,Travel_Rarely,1,2,2,57,1,"2021020400291  Other phone 55 18 99
7996988 taxnational ID 330.715.098.
713392379800000",2,4,2,Yes,22,3,India,6,2,2,4,3,0,2,0,3
E100732,29,Male,Other,Married,Development,Developer,Travel_Rarely,8,4,2,77,1,2021020400350  Other 044525974,1,1,1,Yes,11,4,India,7,4,2,7,7,0,7,1,3
E100734,30,Female,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,5,3,4,30,2,2021020400394  Other 004658,2,3,1,No,13,3,India,10,2,3,10,9,1,2,0,3
E100736,27,Female,Marketing,Married,Sales,Sales Executive,Travel_Rarely,8,4,2,56,3,2021020400338  Other 044525974,2,2,1,No,18,1,India,8,3,3,8,7,0,7,0,3
E100738,37,Male,Medical,Divorced,Development,Delivery Manager,Travel_Rarely,5,2,4,61,3,"2021020400393  Other phone 86752362
1833",2,4,7,No,16,3,India,8,2,2,6,2,0,4,0,3
E100739,38,Male,Life Sciences,Divorced,Development,Developer,Travel_Rarely,15,2,3,92,2,2021020400339  Other 044525974,3,4,0,Yes,14,2,India,12,3,3,11,10,2,9,0,3
E100740,31,Female,Medical,Single,Development,Delivery Manager,Travel_Rarely,7,4,3,39,3,2021020400392  Other ABNA,3,4,1,Yes,14,3,India,11,2,2,11,9,4,10,0,3
E100741,29,Female,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,10,1,4,39,2,2021020400346  Other 044525974,2,2,1,Yes,14,1,India,7,2,3,7,7,1,7,0,3
E100742,35,Male,Technical Degree,Single,Development,Delivery Manager,Travel_Rarely,5,4,3,62,3,"2021020400409  Other phone 64640755
91 NIT 1020763604",3,2,0,No,13,4,India,17,5,3,16,6,0,13,0,3
E100744,41,Male,Medical,Single,Development,Developer,Travel_Rarely,6,3,4,95,2,2021020400426  Other 00225,2,2,6,Yes,15,4,India,8,3,3,5,4,1,2,0,3
E100745,47,Male,Medical,Single,Sales,Sales Representative,Travel_Frequently,4,1,2,99,3,2021020400336  Other 044525974,2,3,3,No,19,1,India,5,3,3,0,0,0,0,0,3
E100746,42,Female,Life Sciences,Single,Development,Developer,Travel_Rarely,23,5,1,44,3,2021020400395  Other,4,4,2,No,14,2,India,16,2,3,1,0,0,0,0,3
E100747,29,Male,Life Sciences,Married,Sales,Sales Executive,Non-Travel,2,3,4,61,3,"2021020400289  Other phone 55 (11) 
995577437 taxnational ID 393.261.86
8813392379800000",2,3,1,No,14,1,India,4,3,2,4,3,0,2,0,3
E100748,42,Male,Technical Degree,Divorced,Human Resources,Human Resources,Travel_Rarely,2,1,3,52,3,2021020400337  Other 044525974,1,3,0,Yes,11,3,India,4,5,3,3,2,1,0,0,3
E100752,37,Male,Medical,Divorced,Development,Delivery Manager,Travel_Rarely,6,3,3,51,4,2021020400333  Other 044525974,2,1,4,Yes,13,1,India,13,2,3,7,7,6,7,0,3
E100754,26,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,1,3,3,57,3,2021020400334  Other 044525974,2,3,1,No,17,2,India,8,3,3,8,7,7,7,0,3
E100756,21,Female,Technical Degree,Single,Sales,Sales Representative,Travel_Frequently,1,1,1,99,2,"2021020400287  Other phone 55 (11) 
970561202 taxnational ID 329.028.89
8603392379800000",1,2,1,Yes,11,3,India,3,3,3,3,2,1,2,1,2
E100757,36,Female,Medical,Single,Sales,Sales Executive,Non-Travel,1,5,4,45,3,2021020400412  Other SCBL0036091,2,4,4,No,15,2,India,7,6,3,1,0,0,0,0,3
E100759,36,Male,Medical,Married,Sales,Sales Executive,Travel_Frequently,3,4,1,48,2,2021020400335  Other 464650808,3,4,4,No,11,1,India,16,2,3,13,9,1,12,0,2
E100760,57,Male,Medical,Married,Development,Developer,Travel_Rarely,1,4,4,88,3,"2021020400288  Other phone 55 (11) 
946104587 taxnational ID 36.674.137
000179 name DEBORA OLIVEIRA33923798
00000",2,3,2,No,11,3,India,15,2,3,3,2,1,2,0,3
E100761,40,Female,Life Sciences,Married,Development,Delivery Manager,Travel_Rarely,10,4,4,46,4,2021020400331  Other 044525974,1,3,3,Yes,13,3,India,10,3,3,7,7,1,7,0,3
E100762,21,Male,Medical,Single,Sales,Sales Representative,Non-Travel,9,2,1,39,3,2021020400420  Other CITI0000002,1,4,1,No,24,3,India,3,3,2,3,2,2,2,0,2
E100766,41,Male,Marketing,Single,Sales,Sales Executive,Travel_Frequently,4,3,1,56,3,"2021020400285  Other phone 55 11 98
5335467 taxnational ID 339.834.3481
93392379800000",2,2,1,No,18,3,India,8,5,3,8,7,7,7,1,2
E100770,40,Male,Marketing,Married,Sales,Sales Executive,Travel_Rarely,22,2,3,68,2,2021020400332  Other 044525974,2,3,2,Yes,12,1,India,8,6,3,6,4,1,0,1,3
E100771,31,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,9,4,3,42,2,2021020400419  Other,1,2,0,Yes,16,4,India,3,5,3,2,2,2,2,0,3
E100772,21,Female,Life Sciences,Single,Sales,Sales Representative,Travel_Rarely,12,3,3,90,4,"2021020400286  Other phone 55 (11) 
952821645 taxnational ID 397.975.59
8313392379800000",1,2,1,No,15,4,India,1,0,3,1,0,0,0,1,3
E100773,29,Male,Life Sciences,Single,Development,Delivery Manager,Travel_Rarely,23,3,4,54,3,2021020400433  Other 043469751,1,4,9,No,16,4,India,6,4,3,3,2,1,2,0,3
E100774,35,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,9,4,3,97,2,2021020400281  Other 010123,2,2,9,No,19,3,India,10,5,3,1,1,0,0,0,3
E100775,27,Male,Medical,Divorced,Data Science,Data Scientist,Travel_Rarely,1,2,4,82,3,2021020400329  Other 044525974,1,2,1,No,11,2,India,5,2,3,5,2,0,4,0,3
E100776,28,Male,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,9,4,2,92,3,"2021020400283  Other phone 55 11 98
1192899 taxnational ID 394.020.9988
33392379800000",2,4,1,No,16,4,India,7,1,3,7,5,0,7,0,3
E100777,49,Male,Other,Single,Development,Delivery Manager,Travel_Rarely,7,3,2,31,2,2021020400330  Other 3014,3,3,8,No,24,3,India,26,2,3,5,2,0,0,0,3
E100778,51,Female,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,14,2,3,87,3,"2021020400284  Other phone 55 (11) 
981490829 taxnational ID 286.875.93
8643392379800000",2,4,4,No,11,3,India,18,2,2,7,7,0,7,0,3
E100779,36,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,2,3,4,96,3,2021020400438  Other 010785,1,3,4,No,13,2,India,6,3,3,2,2,2,2,0,3
E100780,34,Male,Marketing,Single,Sales,Sales Executive,Non-Travel,19,3,1,67,4,2021020400278  Other RABO,2,4,8,Yes,13,2,India,9,3,2,5,2,0,4,1,3
E100783,55,Female,Life Sciences,Single,Development,Delivery Manager,Travel_Rarely,2,3,3,97,3,2021020400435  Other 3013,4,4,2,Yes,13,3,India,30,2,3,5,4,1,2,0,3
E100786,30,Male,Technical Degree,Married,Sales,Sales Representative,Travel_Rarely,2,1,3,72,3,2021020400434  Other DNI 46819233,1,2,1,No,18,1,India,1,3,3,1,0,0,0,0,3
E100788,26,Male,Technical Degree,Single,Development,Developer,Travel_Frequently,3,1,3,73,3,2021020400279  Other 044525974,1,1,0,No,22,3,India,7,2,3,6,4,0,4,1,4
E100789,22,Female,Medical,Married,Development,Developer,Travel_Rarely,11,3,1,43,3,"bene full name Filipe Silva Technol
ogy Services Ltd",1,2,1,No,13,4,India,2,1,3,2,1,1,2,0,3
E100791,36,Male,Medical,Married,Sales,Sales Executive,Travel_Rarely,2,2,2,61,2,2021020400269  Other 012625,3,3,1,No,13,2,India,10,2,3,10,9,9,0,0,2
E100792,30,Male,Technical Degree,Single,Development,Developer,Travel_Frequently,4,3,3,40,3,2021020300651  Other,1,4,9,Yes,23,3,India,3,4,3,1,0,0,0,1,4
E100793,37,Female,Life Sciences,Divorced,Development,Delivery Manager,Travel_Rarely,14,3,4,95,3,2021020400270  Other 012811,1,1,1,No,12,3,India,18,2,2,18,7,12,17,0,3
E100794,40,Female,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,2,2,4,46,3,2021020400273  Other 203253,2,2,7,No,12,3,India,8,5,3,5,4,1,3,0,3
E100796,37,Male,Life Sciences,Single,Development,Delivery Manager,Travel_Rarely,10,4,3,49,3,2021020200400  Other 000303852,2,2,2,Yes,12,4,India,18,2,2,1,0,0,1,0,3
E100798,43,Male,Life Sciences,Divorced,Development,Developer,Travel_Rarely,12,3,1,59,2,2021020400397  Other 0013590,4,2,1,No,11,3,India,25,3,3,25,10,3,9,0,2
E100799,40,Female,Medical,Married,Development,Developer,Travel_Rarely,2,3,2,78,2,2021020400396  Other,2,3,6,No,22,2,India,20,3,3,1,0,0,0,0,4
E100800,54,Male,Medical,Married,Development,Developer,Travel_Rarely,5,2,1,86,3,2021020400411  Other 11400000,5,1,4,No,11,3,India,24,4,2,4,2,1,2,0,3
E100802,31,Female,Medical,Married,Development,Developer,Travel_Rarely,7,2,2,31,3,2021020400417  Other 0310412001,2,1,1,No,12,2,India,13,5,1,13,10,3,12,0,3
E100803,43,Male,Medical,Married,Development,Developer,Travel_Frequently,21,3,4,61,3,2021020400267  Other 009970,1,4,7,No,20,1,India,8,1,3,3,2,1,2,0,4
E100805,25,Female,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,4,2,2,99,2,"2021020400268  Other Tax ID  981216
450954601",2,4,1,Yes,11,2,India,5,3,3,5,4,1,3,0,2
E100807,37,Female,Medical,Married,Development,Senior Developer,Non-Travel,25,5,2,72,3,NULL,2,3,3,Yes,15,1,India,15,2,3,13,11,10,7,0,3
E100808,31,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,1,2,4,98,2,2021020400399  Other,1,1,1,No,12,3,India,4,3,3,4,2,3,2,0,3
E100809,39,Male,Life Sciences,Divorced,Development,Senior Developer,Travel_Frequently,1,1,2,52,3,2021020400265  Other BRMA,5,3,1,Yes,14,3,India,21,3,3,21,8,1,6,0,2
E100811,30,Female,Technical Degree,Single,Sales,Sales Executive,Travel_Rarely,12,3,2,83,3,2021020400407  Other,2,3,0,No,11,2,India,6,6,3,5,4,4,4,0,2
E100812,41,Male,Marketing,Married,Sales,Sales Executive,Travel_Rarely,1,3,2,49,4,2021020400398  Other 12001008,3,1,1,No,16,3,India,10,2,3,10,7,0,7,0,3
E100814,28,Male,Medical,Divorced,Development,Senior Developer,Travel_Rarely,17,2,3,79,3,2021020400406  Other 04835,2,1,1,No,12,4,India,10,2,3,10,0,1,8,0,3
E100816,25,Male,Medical,Married,Development,Developer,Travel_Rarely,3,3,1,91,3,2021020400261  Other 003447,1,1,5,No,13,3,India,6,5,3,2,2,0,2,1,3
E100821,52,Male,Medical,Married,Development,Developer,Travel_Rarely,3,3,4,39,2,2021020400388  Other,3,3,2,Yes,14,3,India,28,4,3,5,4,0,4,0,3
E100822,45,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,10,2,1,69,3,2021020400262  Other 009970,1,4,3,No,21,4,India,8,3,2,2,2,0,2,0,3
E100824,52,Female,Life Sciences,Married,Data Science,Data Scientist,Travel_Rarely,4,2,4,30,3,2021020400264  Other 102667001118,4,4,2,No,13,4,India,31,2,1,5,2,1,4,0,3
E100825,42,Female,Life Sciences,Divorced,Development,Developer,Travel_Frequently,29,2,1,92,3,2021020400263  Other 009970,2,3,2,No,11,2,India,19,3,3,5,4,0,2,0,3
E100826,30,Female,Life Sciences,Single,Development,Developer,Travel_Rarely,2,3,3,43,1,2021020400400  Other 185008,2,4,2,No,20,3,India,11,2,3,5,4,0,2,0,4
E100827,60,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,7,3,1,41,3,"2021020400256  Other name Aree tele
phone   025890020 taxnational ID   
0107536001451",5,1,5,No,11,4,India,33,5,1,29,8,11,10,0,3
E100828,46,Female,Medical,Divorced,Data Science,Data Scientist,Travel_Rarely,18,3,3,87,3,2021020400257  Other,2,3,2,No,14,3,India,19,5,2,10,7,0,8,0,3
E100832,24,Female,Technical Degree,Single,Sales,Sales Representative,Travel_Rarely,1,1,1,62,3,2021020400258  Other,1,2,1,Yes,16,NULL,India,NULL,NULL,3,5,3,1,4,1,3
E100833,34,Female,Marketing,Divorced,Sales,Sales Representative,Travel_Frequently,6,2,4,33,1,2021020400259  Other,1,3,0,No,16,NULL,India,NULL,NULL,2,2,2,1,0,1,3
E100834,38,Male,Life Sciences,Married,Data Science,Data Scientist,Travel_Frequently,2,2,4,42,3,"2021020400389  Other phone 86076983
623711",1,4,1,Yes,23,NULL,India,NULL,NULL,3,1,0,0,0,0,4
E100836,40,Female,Life Sciences,Married,Sales,Manager,Travel_Rarely,2,4,3,79,3,2021020400260  Other,5,3,0,No,14,NULL,India,NULL,NULL,3,20,15,1,12,0,3
E100838,26,Female,Life Sciences,Divorced,Development,Senior Developer,Travel_Rarely,23,3,1,90,3,2021020400250  Other,1,4,1,No,22,NULL,India,NULL,NULL,1,3,2,0,2,0,3
E100840,30,Male,Life Sciences,Married,Development,Senior Developer,Non-Travel,3,3,3,53,3,2021020400251  Other 000306352,1,4,4,No,15,3,India,9,3,1,5,3,1,4,0,3
E100842,29,Male,Medical,Married,Development,Developer,Travel_Rarely,3,4,2,93,2,"2021020400252  Other phone 6019 983
 8017 beneficiary bank branchPHphon
e6019 983 8017",3,3,1,No,18,3,India,10,2,3,10,2,0,7,0,3
E100843,29,Female,Technical Degree,Married,Development,Developer,Travel_Rarely,25,5,3,71,2,"2021020400253  Other phone 60192268
697 beneficiary bank branchPHphone6
0192268697",1,2,5,No,16,2,India,6,2,4,2,2,1,1,1,3
E100844,19,Male,Technical Degree,Single,Human Resources,Human Resources,Travel_Rarely,2,2,1,52,2,"2021020400254  Other phone 60192268
697PHphone60192268697",1,4,1,No,12,3,India,1,3,4,1,0,0,0,1,3
E100845,30,Female,Other,Married,Sales,Sales Executive,Non-Travel,22,4,3,69,3,"2021020400255  Other phone 6016262 
9654PHphone6016262 9654",3,1,0,No,11,3,India,10,3,3,9,8,7,8,0,3
E100846,57,Male,Marketing,Divorced,Sales,Manager,Travel_Rarely,29,3,1,56,2,2021020400059  Other CMBCHK,4,4,3,No,12,3,India,32,3,2,1,0,0,0,0,3
E100847,50,Male,Life Sciences,Married,Development,Senior Developer,Travel_Rarely,29,4,2,88,2,2021020400060  Other 2340009,4,3,0,No,15,2,India,28,2,3,27,10,15,7,0,3
E100852,47,Female,Medical,Divorced,Development,Developer,Travel_Rarely,2,2,1,65,3,2021020400061  Other 7339503,2,4,5,No,13,3,India,20,2,3,5,0,0,4,0,3
E100853,46,Male,Life Sciences,Married,Development,Senior Developer,Travel_Rarely,2,3,1,51,3,2021020400062  Other ICIC0001930,4,3,6,No,13,3,India,26,2,1,3,2,0,1,0,3
E100855,35,Male,Life Sciences,Single,Development,Developer,Travel_Rarely,22,3,4,46,1,2021020400087  Other 009970,1,3,0,No,15,3,India,6,2,3,5,4,4,3,0,3
E100856,54,Female,Life Sciences,Single,Development,Developer,Travel_Rarely,8,4,3,42,3,2021020400246  Other HDFC0003940,2,3,7,No,11,3,India,19,3,3,1,0,0,0,0,3
E100857,34,Male,Life Sciences,Divorced,Development,Senior Developer,Travel_Rarely,2,4,4,62,2,2021020400053  Other 00210,1,3,3,No,12,3,India,14,3,3,7,3,5,7,0,3
E100858,46,Female,Marketing,Married,Sales,Sales Executive,Travel_Rarely,10,3,3,94,2,2021020400054  Other HDFC0000047,3,4,2,Yes,19,3,India,15,3,3,3,2,1,2,0,3
E100859,31,Male,Life Sciences,Divorced,Development,Senior Developer,Travel_Rarely,9,1,3,33,3,2021020400055  Other 084707,3,2,1,No,25,4,India,13,6,4,13,8,0,8,0,3
E100860,33,Male,Medical,Married,Development,Senior Developer,Travel_Rarely,15,1,2,56,3,2021020400056  Other 901247,3,3,7,Yes,12,4,India,15,2,4,7,6,7,7,1,2
E100862,33,Male,Medical,Divorced,Development,Developer,Travel_Rarely,10,1,1,38,1,2021020400057  Other 004809,1,4,7,No,13,1,India,8,2,3,4,3,1,3,1,3
E100863,30,Male,Marketing,Single,Sales,Sales Representative,Travel_Rarely,7,1,4,57,3,2021020400058  Other 11400000,1,2,0,No,14,1,India,4,3,3,3,2,1,2,0,3
E100864,35,Male,Life Sciences,Married,Development,Senior Developer,Travel_Rarely,16,3,4,72,3,2021020400046  Other HDFC0000149,3,3,4,Yes,12,3,India,10,2,3,8,7,0,0,0,3
E100865,31,Male,Life Sciences,Married,Development,Developer,Travel_Frequently,20,3,1,66,3,2021020400047  Other 024,3,3,3,No,12,1,India,12,2,3,1,0,0,0,1,3
E100868,34,Female,Human Resources,Divorced,Human Resources,Human Resources,Travel_Frequently,23,3,2,43,3,2021020400049  Other 012590,3,1,9,Yes,15,3,India,11,2,3,3,2,0,2,1,3
E100869,42,Male,Other,Married,Data Science,Data Scientist,Travel_Frequently,5,2,2,97,3,2021020400050  Other 931047,1,3,4,No,17,4,India,8,4,3,2,2,2,0,0,3
E100870,36,Male,Medical,Single,Sales,Sales Executive,Non-Travel,10,4,2,32,3,"2021020400051  Other Tax payer ID  
402100714102",3,4,1,No,14,4,India,10,3,2,10,3,9,7,0,2
E100871,22,Male,Technical Degree,Single,Development,Senior Developer,Travel_Frequently,4,1,3,99,2,2021020400052  Other,1,3,5,No,16,3,India,4,3,3,2,2,1,2,1,3
E100873,48,Female,Marketing,Married,Sales,Sales Executive,Travel_Rarely,2,5,2,37,3,2021020400040  Other UTIB0003372,2,4,2,No,14,1,India,14,2,3,9,7,6,7,0,2
E100875,55,Female,Life Sciences,Single,Sales,Manager,Travel_Rarely,18,5,1,83,3,2021020400041  Other HKH561,4,2,3,No,23,4,India,37,2,3,10,9,7,7,0,2
E100877,41,Male,Life Sciences,Single,Sales,Sales Executive,Non-Travel,10,2,4,56,3,2021020400042  Other 063138,2,4,7,No,14,4,India,16,3,3,14,3,1,10,0,3
E100878,35,Male,Marketing,Married,Sales,Sales Executive,Travel_Rarely,1,3,2,85,3,2021020400043  Other 601714,NULL,NULL,9,No,11,3,India,15,2,3,11,9,6,9,0,2
E100880,39,Female,Life Sciences,Married,Development,Developer,Travel_Frequently,8,1,3,48,3,2021020400044  Other KKBK0000811,NULL,NULL,1,No,11,1,India,8,3,3,8,3,0,7,0,3
E100882,31,Male,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,2,1,2,77,3,2021020400045  Other 082201,NULL,NULL,4,Yes,13,3,India,10,2,4,6,5,0,5,0,3
E100883,42,Male,Medical,Married,Development,Developer,Travel_Rarely,24,3,4,56,3,Purchasing a Tractor,NULL,NULL,1,Yes,21,4,India,10,5,2,10,9,5,8,0,4
E100884,45,Male,Other,Married,Sales,Sales Executive,Travel_Rarely,2,3,4,61,3,Material Purchase,2,2,0,No,19,2,India,9,3,4,8,7,3,7,0,3
E100890,33,Female,Medical,Divorced,Development,Developer,Travel_Rarely,1,5,1,95,4,NULL,4,3,4,No,19,3,India,10,2,3,6,1,0,5,0,3
E100891,31,Male,Life Sciences,Divorced,Sales,Manager,Travel_Rarely,7,3,3,44,2,NULL,3,4,9,No,21,3,India,10,3,2,5,4,0,1,0,4
E100892,18,Male,Marketing,Single,Sales,Sales Representative,Travel_Frequently,5,3,2,69,3,NULL,1,2,1,Yes,14,4,India,0,3,3,0,0,0,0,1,3
E100893,40,Male,Other,Divorced,Sales,Sales Executive,Non-Travel,28,3,3,58,1,NULL,3,1,3,No,15,3,India,20,2,3,1,0,0,1,0,3
E100894,41,Female,Other,Single,Development,Developer,Non-Travel,2,4,1,62,2,NULL,2,3,2,Yes,17,1,India,10,3,3,8,7,0,7,0,3
E100898,35,Female,Medical,Single,Sales,Sales Executive,Travel_Rarely,1,3,1,80,3,NULL,2,3,1,No,16,4,India,5,3,3,5,4,0,3,0,3
E100899,34,Male,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,21,4,4,74,4,NULL,2,4,1,No,12,4,India,10,3,3,10,7,5,7,0,3
E100900,26,Male,Technical Degree,Single,Development,Developer,Travel_Rarely,24,3,3,66,1,NULL,1,4,1,Yes,18,2,India,1,3,1,1,0,0,0,1,3
E100901,37,Female,Technical Degree,Single,Development,Developer,Travel_Rarely,1,3,2,59,3,NULL,3,4,4,No,17,4,India,12,3,4,6,5,1,2,0,4
E100902,46,Female,Medical,Married,Development,Senior Developer,Travel_Frequently,18,1,1,86,3,"REF EARLE H WICKERSHAM AND GEORGE P
 WICKERSHAM 150 WOODLAWN LANE EARLE
VILLE MD 21919",3,3,5,No,11,4,India,28,3,2,2,2,1,2,0,2
E100903,41,Female,Life Sciences,Married,Sales,Manager,Travel_Rarely,2,5,2,91,3,NULL,4,1,7,No,16,2,India,22,2,3,18,16,11,8,0,2
E100908,52,Male,Technical Degree,Divorced,Development,Developer,Travel_Rarely,6,2,4,78,3,NULL,2,1,3,Yes,12,2,India,18,3,3,10,9,6,9,0,3
E100912,38,Female,Medical,Married,Data Science,Data Scientist,Travel_Rarely,10,3,3,76,3,NULL,2,3,3,No,19,3,India,18,4,3,1,0,0,0,0,3
E100913,37,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,1,4,2,65,3,NULL,2,2,6,No,12,2,India,8,2,2,6,5,4,3,0,3
E100916,49,Male,Life Sciences,Divorced,Development,Senior Developer,Travel_Rarely,18,4,4,58,2,NULL,5,3,1,Yes,17,3,India,31,5,3,31,9,0,9,0,3
E100917,24,Male,Medical,Married,Development,Developer,Travel_Rarely,23,3,2,89,4,NULL,1,4,1,Yes,11,2,India,6,3,3,6,5,1,4,0,3
E100919,26,Male,Marketing,Married,Sales,Sales Executive,Travel_Rarely,28,2,1,66,3,LOAN REPAYMENT,2,2,1,No,20,4,India,6,5,4,5,3,1,4,0,3
E100921,24,Male,Other,Married,Development,Developer,Travel_Rarely,17,2,4,94,2,NULL,1,2,1,No,21,4,India,1,2,3,1,0,0,0,0,4
E100922,50,Male,Medical,Married,Human Resources,Manager,Travel_Frequently,3,3,1,99,3,NULL,5,2,1,No,11,3,India,32,2,3,32,5,10,7,0,2
E100923,25,Male,Medical,Married,Sales,Sales Representative,Travel_Rarely,13,1,2,40,3,FRB2FX,1,3,1,No,11,3,India,7,1,3,7,4,0,6,0,3
E100925,24,Female,Life Sciences,Married,Development,Senior Developer,Travel_Frequently,7,3,1,55,3,NULL,1,3,1,Yes,16,4,India,6,4,3,6,3,1,2,1,2
E100927,34,Male,Life Sciences,Married,Development,Developer,Travel_Rarely,1,2,2,83,2,Home Purchase,1,4,1,Yes,13,4,India,6,3,3,6,5,1,3,0,3
E100928,31,Male,Medical,Divorced,Sales,Sales Executive,Travel_Rarely,13,4,2,46,3,NULL,2,1,2,No,17,3,India,9,2,1,3,1,1,2,1,3
E100931,31,Male,Medical,Divorced,Sales,Sales Executive,Travel_Rarely,6,4,1,66,4,NULL,2,4,4,No,22,4,India,13,4,4,7,7,5,7,0,2
E100933,27,Female,Medical,Divorced,Development,Developer,Travel_Rarely,6,4,1,66,2,NULL,1,3,0,No,12,3,India,6,5,2,5,3,0,3,0,3
E100934,37,Male,Marketing,Married,Sales,Sales Executive,Travel_Rarely,2,3,4,75,3,NULL,2,3,4,Yes,11,3,India,17,3,2,3,0,1,0,0,3
E100937,42,Female,Life Sciences,Married,Development,Developer,Travel_Rarely,2,4,3,81,3,NULL,2,4,1,No,13,2,India,10,4,3,10,2,2,2,0,3
E100939,43,Male,Other,Divorced,Development,Developer,Travel_Rarely,6,4,2,50,2,IBAN GB44 BUKB 203351 7439 3666,4,4,4,Yes,14,3,India,21,3,2,1,0,0,0,0,3
